PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Willoughby, WW				Willoughby, W. W.			THE ETHICS OF THE COMPETITIVE PROCESS	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	HUXLEY, EVOLUTION ETHICS; ROOSEVELT T, 1895, N AM REV         JUL; WHITE, INT J ETHICS, V5, P478; SOCIAL RIGHTS DUTIES, V1, P235; EVOLUTION ETHICS, V9; MONIST, V8, P32; JUSTICE, P3; NATURE STATE, P347	8	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1900	6	2					145	176		10.1086/210960			32	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PM	WOS:000204975000001		Bronze			2022-01-23	
J	Bliss, HL				Bliss, H. L.			ECCENTRIC OFFICIAL STATISTICS. V	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	SPAHR CB, PRESENT CONCENTRATIO	1	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1900	6	1					105	113		10.1086/210951			9	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PL	WOS:000204974900007		Green Submitted			2022-01-23	
J	Meyer, BH				Meyer, B. H.			FOUR SYNTHESISTS: CROSS-SECTIONS FROM COMTE, SPENCER, LILIENFELD, AND SCHAEFFLE	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1900	6	1					20	28		10.1086/210946			9	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PL	WOS:000204974900002		Green Submitted			2022-01-23	
J	Moore, EC				Moore, Ernest Carroll			ONE ASPECT OF VICE	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1900	6	1					1	19		10.1086/210945			19	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PL	WOS:000204974900001					2022-01-23	
J	Ross, EA				Ross, Edward Alsworth			SOCIAL CONTROL. XVII. THE MAINTENANCE OF ETHICAL ELEMENTS	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	[Anonymous], MATTHEW, V23, P23; FIELDING, SOUL PEOPLE; GREVILLENUGENT, LAND MOSQUES MARABOU, P179; MCMASTER, HIST PEOPLE US, V2, P577; ROOSEVELT, WINNING W, V4, P249; VINCENT, 1898, AM J SOCIOLOGY   JUL; WINNING W, V4, P316	7	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1900	6	1					29	41		10.1086/210947			13	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PL	WOS:000204974900003		Bronze			2022-01-23	
J	Sanborn, FB				Sanborn, F. B.			PUBLIC OUTDOOR RELIEF. I. EPITOME OF ARGUMENTS FROM WARNER'S "AMERICAN CHARITIES"	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	SANBORN, 1878, N C C; 1897, N C C, P255; 1891, P NAT C CHAR CORR, P81; 1888, N C C, P141; 1891, N C C, P28; 1891, N C C; 1877, N C C, P46; 1890, N C C, P75	8	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1900	6	1					90	104					15	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PL	WOS:000204974900006					2022-01-23	
J	Hamilton, JH				Hamilton, James H.			A NEGLECTED PRINCIPLE IN CIVIC REFORM	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1900	5	6					746	760		10.1086/210933			15	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PK	WOS:000204974800002		Green Submitted			2022-01-23	
J	Ross, EA				Ross, Edward Alsworth			THE GENESIS OF ETHICAL ELEMENTS. I. SELECTION AND SURVIVAL	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	BOSE PN, HINDU CIVILIZATION B, V1, P11; BRAGIN, FREI RELIG STROMUNGE, P78; MONTALEMBERT, MONKS W; SMITH A, THEORY MORAL SENTI 2, V1, P168; SMITH WR, PROPHETS ISRAEL, P67; SMITH WR, PROPHETS ISRAEL, P66; PHILOS RELIG, V4, P243	7	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1900	5	6					761	777		10.1086/210934			17	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PK	WOS:000204974800003		Green Submitted			2022-01-23	
J	Rowe, LS				Rowe, L. S.			THE CITY IN HISTORY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	ASHLEY, END MIDDLE AGES; BELOCH, 1886, BEVOLKERUNG GRIECHIS; BOECKH, STAATSHAUSHALT ATHEN; CURTIUS, 1891, STADTGESCHICHTE ATHE; DECOULANGES F, ANCIENT CITY, P167; GREEN JR, TOWN LIFE 15 CENTURY; IHERING, EVOLUTION ARYAN; JASTROW, 1889, ENTSTEHUNG DTSCH STA; PHYS POLITICS, pCH5; 1898, EVOLUTION ARYAN	10	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1900	5	6					721	745		10.1086/210932			25	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PK	WOS:000204974800001		Green Submitted			2022-01-23	
J	Llano, A				Llano, Antonio			POPULATION AND WAGES. THE PSYCHO-ECONOMIC CHECK VS. THE SO-CALLED INSTINCT OF REPRODUCTION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	CLARKE RF, 1896, N AM REV         SEP, P350; DEMOLINARI G, 1863, COURS EC POLITIQUE, V1, P397; DRAGE G, 1895, J ROYAL SOC STAT, V58, P7; DRAGE G, 1895, J ROYAL SOC STAT, V58, P5; GARNIER J, 1885, PRINCIPE POPULATION, P56; LEVASSEUR, POPULATION FRANCAISE, V2, P168; LEVASSEUR E, 1889, POPULATION FRANCAISE, V3, P161; LONGSTAFF GB, 1891, STUDIES STAT, P49; LONGSTAFF GB, STUDIES STAT, P22; MALTHUS, ESSAY, V2, pCH11; MALTHUS, ESSAY, V2, P222; MULHALL, EMIGRATION, P248; MULHALL, POPULATION, P451; MULHALL, BIRTHS, P98; MULHALL, DEATHS, P186; MULHALL MG, 1892, DICT STAT, P93; NITTI F, 1894, POPULATION SOCIAL SY, P154; NITTI F, POPULATION SOCIAL SY, P136; VANDERSMISSEN, POPULATION, P392; VANDERSMISSEN, POPULATION, P407; VANDERSMISSEN E, 1893, POPULATION, P349; VANDERSMISSEN E, POPULATION, P418; WRIGHT CD, POPULAR SCI MONTHLY, V41, P760; WRIGHT CD, 1890, POPULAR SCI MONTHLY, V40, P369; 1894, J ROYAL STAT SOC, V57, P112; HYGIENE SOCIALE, P322; 1894, J ROYAL STAT SOC, V57, P113; 1889, REV 2 MONDES    1101, P189; 1894, B I INT STAT, V7, P5; 1885, J ROYAL STAT SOC, V48, P312; 1892, ECONOMISTE FRANCAIS, P353; COURS EC POLITIQUE, V1, P15; 1892, STAT YB CANADA 1891, P102; ESSAY, V3, P379	34	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1900	5	5					648	670		10.1086/210922			23	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PJ	WOS:000204974700004		Bronze			2022-01-23	
J	Ross, EA				Ross, Edward Alsworth			SOCIAL CONTROL. XV	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	MONTAIGNE, CUSTOM; SPENCER, STUDY SOCIOLOGY, P106; VONIHERING, 1897, EVOLUTION ARYAN, P321; ANCIENT LAW, P21; COMMONWEAL, pCH3; INNOVATIONS; ECCLESIASTICAL POLIT; CUSTOMS; LOIS IMITATION, pCH7; POPULAR GOVT, P134; PICCOLOMINI; POLITICS, V2, P8; LAWS, V7; VILLAGE COMMUNITIES, P13; LAWS, V3, P681	15	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1900	5	5					604	616		10.1086/210920			13	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PJ	WOS:000204974700002		Bronze			2022-01-23	
J	Small, AW				Small, Albion W.			THE SCOPE OF SOCIOLOGY. II. THE DEVELOPMENT OF SOCIOLOGICAL METHOD	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	Alcan Felix, 1895, TRANSFORMISME SOCIAL; [Anonymous], 1886, INTRO SOCIOLOGIE; BALDWIN, 1899, POP SCI MONTHLY  OCT; BOSANQUET, 1898, MIND             JAN; CALDWELL, 1898, CONT REV         SEP; DEGREEF, INTRODUCTION, V2, P13; GIDDINGS, 1899, POP SCI MONTHLY  DEC; SPENCER, 1892, VIDE SOCIAL STATICS, P233; STEINMETZ, 1898, Z SOCIALWISSENSCHAFT; TARDE, TRANSFORMATIONS POUV, pR5; TARDE, TRANSFORMATIONS POUV, P8; 1892, GRUNDLEGUNG POL ECON; PRIN SOCIOL, P11; POS PHIL, V6, P51; INTRODUCTION, V1, P228; 1895, VIDE ANN AM ACAD MAR, P745; 1892, SOCIAL STATICS MAN S, P312; 1893, LOIS SOCIOLOGIQUES; 1896, SCI SOCIAL TRADITION; OUTLINES SOCIOLOGY, P167; 1895, EVOLUTION CROYANCES; 1894, HIST CONSIDEREE COMM; 1892, SOCIAL STATICS MAN S, P355; INTRO SOCIOLOGIE, V1, P217; 1894, ANN AM ACAD      MAY; STUDY SOCIOLOGY; PSYCHIC FACTORS CIVI, pR5; VIDE ANN I INT SOCIO, V4; DYN SOC, V2, P11; VIDE ANN I INT SOCIO, V5	30	0	0	0	1	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1900	5	5					617	647		10.1086/210921			31	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PJ	WOS:000204974700003		Green Submitted, Bronze			2022-01-23	
J	Mathews, S				Mathews, Shailer			THE CHRISTIAN CHURCH AND SOCIAL UNITY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1900	5	4					456	469		10.1086/210906			14	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PI	WOS:000204974600002		Green Submitted			2022-01-23	
J	Maurenbrecher, PM				Maurenbrecher, Phil. Max			THE RECENT CAMPAIGN AGAINST LABOR ORGANIZATIONS IN GERMANY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	1	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1900	5	4					433	455					23	Sociology	Social Science Citation Index (SSCI)	Sociology	V73PI	WOS:000204974600001					2022-01-23	
J	Johnson, A				Johnson, Alexander			CONCERNING CERTAIN WISE LIMITS TO CHARITY ORGANIZATION SOCIETY WORK	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1899	5	3					322	328		10.1086/210894			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V00RF	WOS:000206804400003		Green Submitted			2022-01-23	
J	MacDonald, A				MacDonald, Arthur			ALCOHOLIC HYPNOTISM	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1899	5	3					383	391		10.1086/210899			9	Sociology	Social Science Citation Index (SSCI)	Sociology	V00RF	WOS:000206804400008		Bronze			2022-01-23	
J	Caldwell, W				Caldwell, W.			SOCIAL AND ETHICAL INTERPRETATIONS OF MENTAL DEVELOPMENT	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	BALDWIN, 1898, NEW WORLD        OCT; BALDWIN, 1898, PHILOS REV       NOV; 1898, MIND             JUL; 1898, MIND             JAN	4	0	0	0	2	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1899	5	2					182	192		10.1086/210881			11	Sociology	Social Science Citation Index (SSCI)	Sociology	V00RE	WOS:000206804300004		Bronze			2022-01-23	
J	Forrest, JD				Forrest, J. D.			THE CONTROL OF TRUSTS	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	GRIFFIN WT, 1899, SPECIAL CONSULAR REP; PUCK, 1899, BUTTING ENGINE; IND MONOPOLISCES ETA, P320	3	0	0	0	1	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1899	5	2					228	245		10.1086/210884			18	Sociology	Social Science Citation Index (SSCI)	Sociology	V00RE	WOS:000206804300007		Green Submitted			2022-01-23	
J	McConachie, LG				McConachie, L. G.			THE TIME ELEMENT IN POLITICAL CAMPAIGNS	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	1	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1899	5	1					51	71		10.1086/210866			21	Sociology	Social Science Citation Index (SSCI)	Sociology	V01ZR	WOS:000206894000003		Green Submitted			2022-01-23	
J	[Anonymous]				[Anonymous]			THE MONOGRAPH OF THE COMMUNITY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	BENTLEY AF, J HOPKINS U STUDI 11, P285; CHEYSSON M, 1897, REFORME SOCIALE; CHEYSSON M, 1896, REFORME SOCIALE; CHEYSSON M, CATECHISM SOCIAL OBS, P29; DUNN AW, ANAL SOCIAL STRUCTUR; HENDERSON, SOCIAL ELEMENTS; SMALL, INTRO STUDY SOC	7	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602	1537-5390		AM J SOCIOL	Am. J. Sociol.	JUL	1899	5	1					110	115					6	Sociology	Social Science Citation Index (SSCI)	Sociology	V01ZR	WOS:000206894000006					2022-01-23	
