511,,,,,,,,,suggests,0.017,,,,,,,,,effort,0.015,,,lehtimaki,0.021,,,,,robinson,0.017
512,,,,,,,,,targeted,0.017,,,,,,,,,enables,0.015,,,lin,0.021,,,,,samani,0.017
513,,,,,,,,,technique,0.017,,,,,,,,,essential,0.015,,,lindstrom,0.021,,,,,schlessinger,0.017
514,,,,,,,,,trained,0.017,,,,,,,,,fast,0.015,,,mach,0.021,,,,,shah,0.017
515,,,,,,,,,transform,0.017,,,,,,,,,gene,0.015,,,magi,0.021,,,,,significantly,0.017
516,,,,,,,,,translate,0.017,,,,,,,,,highly,0.015,,,marre,0.021,,,,,simultaneously,0.017
517,,,,,,,,,trio,0.017,,,,,,,,,important,0.015,,,martin,0.021,,,,,size,0.017
518,,,,,,,,,turner,0.017,,,,,,,,,improved,0.015,,,marz,0.021,,,,,structure,0.017
519,,,,,,,,,unified,0.017,,,,,,,,,interpretation,0.015,,,mass,0.021,,,,,unknown,0.017
520,,,,,,,,,variety,0.017,,,,,,,,,million,0.015,,,mcardle,0.021,,,,,wheeler,0.017
521,,,,,,,,,various,0.017,,,,,,,,,much,0.015,,,mckenzie,0.021,,,,,willer,0.017
522,,,,,,,,,www,0.017,,,,,,,,,order,0.015,,,metabolic,0.021,,,,,independent,0.016
523,,,,,,,,,trait,0.016,,,,,,,,,package,0.015,,,meyre,0.021,,,,,among,0.015
524,,,,,,,,,allelic,0.015,,,,,,,,,particular,0.015,,,midthjell,0.021,,,,,analyzing,0.015
525,,,,,,,,,allows,0.015,,,,,,,,,reference,0.015,,,mihailov,0.021,,,,,basis,0.015
526,,,,,,,,,analytic,0.015,,,,,,,,,related,0.015,,,monogenic,0.021,,,,,den,0.015
527,,,,,,,,,body,0.015,,,,,,,,,remain,0.015,,,multifactorial,0.021,,,,,detected,0.015
528,,,,,,,,,boerwinkle,0.015,,,,,,,,,scan,0.015,,,munroe,0.021,,,,,evidence,0.015
529,,,,,,,,,chip,0.015,,,,,,,,,shared,0.015,,,naji,0.021,,,,,found,0.015
530,,,,,,,,,collection,0.015,,,,,,,,,simulated,0.015,,,neville,0.021,,,,,meitinger,0.015
531,,,,,,,,,derived,0.015,,,,,,,,,standard,0.015,,,nieminen,0.021,,,,,million,0.015
532,,,,,,,,,describes,0.015,,,,,,,,,stefansson,0.015,,,nilsson,0.021,,,,,recently,0.015
533,,,,,,,,,difficult,0.015,,,,,,,,,suggesting,0.015,,,njolstad,0.021,,,,,regulation,0.015
534,,,,,,,,,discus,0.015,,,,,,,,,ten,0.015,,,nolte,0.021,,,,,ripatti,0.015
535,,,,,,,,,diversity,0.015,,,,,,,,,true,0.015,,,nurasyid,0.021,,,,,shared,0.015
536,,,,,,,,,earlier,0.015,,,,,,,,,containing,0.014,,,ong,0.021,,,,,spector,0.015
537,,,,,,,,,effective,0.015,,,,,,,,,developed,0.014,,,oostra,0.021,,,,,true,0.015
538,,,,,,,,,enriched,0.015,,,,,,,,,development,0.014,,,ostaptchouk,0.021,,,,,ancestry,0.014
539,,,,,,,,,evolution,0.015,,,,,,,,,dna,0.014,,,overlap,0.021,,,,,dna,0.014
540,,,,,,,,,extent,0.015,,,,,,,,,european,0.014,,,owen,0.021,,,,,follow,0.014
541,,,,,,,,,five,0.015,,,,,,,,,help,0.014,,,peh,0.021,,,,,genetics,0.014
542,,,,,,,,,form,0.015,,,,,,,,,missing,0.014,,,peltonen,0.021,,,,,molecular,0.014
543,,,,,,,,,generated,0.015,,,,,,,,,molecular,0.014,,,penninx,0.021,,,,,observed,0.014
544,,,,,,,,,group,0.015,,,,,,,,,nucleotide,0.014,,,pichler,0.021,,,,,problem,0.014
545,,,,,,,,,highlighted,0.015,,,,,,,,,observed,0.014,,,platou,0.021,,,,,propose,0.014
546,,,,,,,,,hunt,0.015,,,,,,,,,process,0.014,,,polasek,0.021,,,,,rare,0.014
547,,,,,,,,,iii,0.015,,,,,,,,,proportion,0.014,,,quertermous,0.021,,,,,software,0.014
548,,,,,,,,,includes,0.015,,,,,,,,,propose,0.014,,,randall,0.021,,,,,underlying,0.014
549,,,,,,,,,infer,0.015,,,,,,,,,range,0.014,,,ratio,0.021,,,,,challenge,0.013
550,,,,,,,,,interpreting,0.015,,,,,,,,,recent,0.014,,,rauramaa,0.021,,,,,describe,0.013
551,,,,,,,,,kim,0.015,,,,,,,,,requires,0.014,,,refine,0.021,,,,,likely,0.013
552,,,,,,,,,made,0.015,,,,,,,,,risk,0.014,,,refinement,0.021,,,,,map,0.013
553,,,,,,,,,measurement,0.015,,,,,,,,,similar,0.014,,,regulating,0.021,,,,,allele,0.012
554,,,,,,,,,might,0.015,,,,,,,,,site,0.014,,,research,0.021,,,,,candidate,0.012
555,,,,,,,,,modest,0.015,,,,,,,,,statistical,0.014,,,result,0.021,,,,,efficient,0.012
556,,,,,,,,,neale,0.015,,,,,,,,,available,0.012,,,rice,0.021,,,,,two,0.012
557,,,,,,,,,newly,0.015,,,,,,,,,case,0.012,,,robertson,0.021,,,,,used,0.012
558,,,,,,,,,palotie,0.015,,,,,,,,,daly,0.012,,,rybin,0.021,,,,,aae,0.011
559,,,,,,,,,pathway,0.015,,,,,,,,,efficient,0.012,,,saleheen,0.021,,,,,aben,0.011
560,,,,,,,,,performing,0.015,,,,,,,,,factor,0.012,,,saramies,0.021,,,,,adipocytokine,0.011
561,,,,,,,,,performs,0.015,,,,,,,,,first,0.012,,,scharnagl,0.021,,,,,adipose,0.011
562,,,,,,,,,phenotypic,0.015,,,,,,,,,frequency,0.012,,,segre,0.021,,,,,afzal,0.011
563,,,,,,,,,potential,0.015,,,,,,,,,function,0.012,,,sharp,0.021,,,,,aif,0.011
564,,,,,,,,,project,0.015,,,,,,,,,however,0.012,,,shlomo,0.021,,,,,aimed,0.011
565,,,,,,,,,provided,0.015,,,,,,,,,identifying,0.012,,,show,0.021,,,,,alavere,0.011
566,,,,,,,,,regression,0.015,,,,,,,,,including,0.012,,,shungin,0.021,,,,,albrecht,0.011
567,,,,,,,,,regulatory,0.015,,,,,,,,,level,0.012,,,sidore,0.021,,,,,alibrandi,0.011
568,,,,,,,,,relative,0.015,,,,,,,,,likely,0.012,,,siest,0.021,,,,,allen,0.011
569,,,,,,,,,relevant,0.015,,,,,,,,,relationship,0.012,,,sigurdsson,0.021,,,,,altering,0.011
570,,,,,,,,,remaining,0.015,,,,,,,,,report,0.012,,,silveira,0.021,,,,,alvarez,0.011
571,,,,,,,,,require,0.015,,,,,,,,,systematic,0.012,,,singleton,0.021,,,,,amouyel,0.011
572,,,,,,,,,restricted,0.015,,,,,,,,,used,0.012,,,siscovick,0.021,,,,,ancestral,0.011
573,,,,,,,,,sequenced,0.015,,,,,,,,,well,0.012,,,sovio,0.021,,,,,ankrd,0.011
574,,,,,,,,,significantly,0.015,,,,,,,,,whole,0.012,,,stancakova,0.021,,,,,aquino,0.011
575,,,,,,,,,speed,0.015,,,,,,,,,within,0.012,,,stirrup,0.021,,,,,arnlov,0.011
576,,,,,,,,,state,0.015,,,,,,,,,find,0.011,,,strachan,0.021,,,,,arnold,0.011
577,,,,,,,,,stratification,0.015,,,,,,,,,multiple,0.011,,,strawbridge,0.021,,,,,arscott,0.011
578,,,,,,,,,stringent,0.015,,,,,,,,,present,0.011,,,stumvoll,0.021,,,,,arthritis,0.011
579,,,,,,,,,survey,0.015,,,,,,,,,size,0.011,,,subject,0.021,,,,,ascertainment,0.011
580,,,,,,,,,testing,0.015,,,,,,,,,small,0.011,,,sun,0.021,,,,,aspelund,0.011
581,,,,,,,,,view,0.015,,,,,,,,,understanding,0.011,,,surakka,0.021,,,,,asselbergs,0.011
582,,,,,,,,,wang,0.015,,,,,,,,,independent,0.01,,,syvanen,0.021,,,,,atalay,0.011
583,,,,,,,,,whereas,0.015,,,,,,,,,identified,0.009,,,tayo,0.021,,,,,atlas,0.011
584,,,,,,,,,among,0.014,,,,,,,,,,,,,teslovich,0.021,,,,,atwood,0.011
585,,,,,,,,,analyzing,0.014,,,,,,,,,,,,,tonjes,0.021,,,,,availability,0.011
586,,,,,,,,,approximately,0.014,,,,,,,,,,,,,tremoli,0.021,,,,,avoids,0.011
587,,,,,,,,,become,0.014,,,,,,,,,,,,,triglyceride,0.021,,,,,bakshi,0.011
588,,,,,,,,,chen,0.014,,,,,,,,,,,,,uda,0.021,,,,,balance,0.011
589,,,,,,,,,combined,0.014,,,,,,,,,,,,,uusitupa,0.021,,,,,baldassarre,0.011
590,,,,,,,,,detected,0.014,,,,,,,,,,,,,valle,0.021,,,,,balmforth,0.011
591,,,,,,,,,distributed,0.014,,,,,,,,,,,,,vedantam,0.021,,,,,barlassina,0.011
592,,,,,,,,,diverse,0.014,,,,,,,,,,,,,visvikis,0.021,,,,,baron,0.011
593,,,,,,,,,enables,0.014,,,,,,,,,,,,,vitart,0.021,,,,,basic,0.011
594,,,,,,,,,essential,0.014,,,,,,,,,,,,,vliet,0.021,,,,,bdnf,0.011
595,,,,,,,,,evidence,0.014,,,,,,,,,,,,,waeber,0.021,,,,,beekman,0.011
596,,,,,,,,,found,0.014,,,,,,,,,,,,,waite,0.021,,,,,behavior,0.011
597,,,,,,,,,improve,0.014,,,,,,,,,,,,,walker,0.021,,,,,bellis,0.011
598,,,,,,,,,improved,0.014,,,,,,,,,,,,,watkins,0.021,,,,,benefit,0.011
599,,,,,,,,,information,0.014,,,,,,,,,,,,,welch,0.021,,,,,benyamin,0.011
600,,,,,,,,,key,0.014,,,,,,,,,,,,,williams,0.021,,,,,berne,0.011
601,,,,,,,,,linked,0.014,,,,,,,,,,,,,wilsgaard,0.021,,,,,bhatia,0.011
602,,,,,,,,,make,0.014,,,,,,,,,,,,,zelenika,0.021,,,,,biased,0.011
603,,,,,,,,,order,0.014,,,,,,,,,,,,,zillikens,0.021,,,,,biebermann,0.011
604,,,,,,,,,program,0.014,,,,,,,,,,,,,body,0.019,,,,,biffar,0.011
605,,,,,,,,,recently,0.014,,,,,,,,,,,,,chasman,0.019,,,,,blakemore,0.011
606,,,,,,,,,reference,0.014,,,,,,,,,,,,,chromosomal,0.019,,,,,bluher,0.011
607,,,,,,,,,simulation,0.014,,,,,,,,,,,,,cycle,0.019,,,,,boeing,0.011
608,,,,,,,,,suggesting,0.014,,,,,,,,,,,,,day,0.019,,,,,boes,0.011
609,,,,,,,,,ten,0.014,,,,,,,,,,,,,demonstrated,0.019,,,,,bottinger,0.011
610,,,,,,,,,true,0.014,,,,,,,,,,,,,dense,0.019,,,,,bouchard,0.011
611,,,,,,,,,algorithm,0.013,,,,,,,,,,,,,disease,0.019,,,,,boyd,0.011
612,,,,,,,,,altshuler,0.013,,,,,,,,,,,,,epstein,0.019,,,,,brain,0.011
613,,,,,,,,,ancestry,0.013,,,,,,,,,,,,,esko,0.019,,,,,briefly,0.011
614,,,,,,,,,architecture,0.013,,,,,,,,,,,,,form,0.019,,,,,bruinenberg,0.011
615,,,,,,,,,computational,0.013,,,,,,,,,,,,,fraser,0.019,,,,,buckley,0.011
616,,,,,,,,,containing,0.013,,,,,,,,,,,,,freimer,0.019,,,,,buenrostro,0.011
617,,,,,,,,,different,0.013,,,,,,,,,,,,,green,0.019,,,,,buyske,0.011
618,,,,,,,,,distribution,0.013,,,,,,,,,,,,,harris,0.019,,,,,cappuccio,0.011
619,,,,,,,,,error,0.013,,,,,,,,,,,,,heath,0.019,,,,,carey,0.011
620,,,,,,,,,follow,0.013,,,,,,,,,,,,,hunt,0.019,,,,,carroll,0.011
621,,,,,,,,,general,0.013,,,,,,,,,,,,,kettunen,0.019,,,,,caspersen,0.011
622,,,,,,,,,genetics,0.013,,,,,,,,,,,,,kim,0.019,,,,,catenin,0.011
623,,,,,,,,,low,0.013,,,,,,,,,,,,,koskinen,0.019,,,,,chatterjee,0.011
624,,,,,,,,,major,0.013,,,,,,,,,,,,,lathrop,0.019,,,,,chondroitin,0.011
625,,,,,,,,,missing,0.013,,,,,,,,,,,,,melzer,0.019,,,,,chonka,0.011
626,,,,,,,,,nucleotide,0.013,,,,,,,,,,,,,metspalu,0.019,,,,,chun,0.011
627,,,,,,,,,phenotype,0.013,,,,,,,,,,,,,modest,0.019,,,,,chung,0.011
628,,,,,,,,,propose,0.013,,,,,,,,,,,,,narrow,0.019,,,,,cig,0.011
629,,,,,,,,,recent,0.013,,,,,,,,,,,,,newly,0.019,,,,,circumvent,0.011
630,,,,,,,,,site,0.013,,,,,,,,,,,,,overall,0.019,,,,,civelek,0.011
631,,,,,,,,,software,0.013,,,,,,,,,,,,,palotie,0.019,,,,,claudi,0.011
632,,,,,,,,,specific,0.013,,,,,,,,,,,,,performed,0.019,,,,,come,0.011
633,,,,,,,,,underlying,0.013,,,,,,,,,,,,,potter,0.019,,,,,compensation,0.011
634,,,,,,,,,applied,0.012,,,,,,,,,,,,,price,0.019,,,,,concluding,0.011
635,,,,,,,,,challenge,0.012,,,,,,,,,,,,,raychaudhuri,0.019,,,,,connected,0.011
636,,,,,,,,,existing,0.012,,,,,,,,,,,,,regulated,0.019,,,,,conserved,0.011
637,,,,,,,,,first,0.012,,,,,,,,,,,,,ridker,0.019,,,,,considering,0.011
638,,,,,,,,,however,0.012,,,,,,,,,,,,,samani,0.019,,,,,convenient,0.011
639,,,,,,,,,identifying,0.012,,,,,,,,,,,,,schlessinger,0.019,,,,,copy,0.011
640,,,,,,,,,relationship,0.012,,,,,,,,,,,,,second,0.019,,,,,corrects,0.011
641,,,,,,,,,smith,0.012,,,,,,,,,,,,,service,0.019,,,,,crebbp,0.011
642,,,,,,,,,strongly,0.012,,,,,,,,,,,,,shah,0.019,,,,,crenshaw,0.011
643,,,,,,,,,type,0.012,,,,,,,,,,,,,therapeutic,0.019,,,,,croteau,0.011
644,,,,,,,,,well,0.012,,,,,,,,,,,,,timpson,0.019,,,,,cryptic,0.011
645,,,,,,,,,allele,0.011,,,,,,,,,,,,,wheeler,0.019,,,,,date,0.011
646,,,,,,,,,frequency,0.011,,,,,,,,,,,,,wong,0.019,,,,,daw,0.011
647,,,,,,,,,level,0.011,,,,,,,,,,,,,wright,0.019,,,,,deelen,0.011
648,,,,,,,,,systematic,0.011,,,,,,,,,,,,,young,0.019,,,,,defining,0.011
649,,,,,,,,,within,0.011,,,,,,,,,,,,,data,0.018,,,,,delgado,0.011
650,,,,,,,,,find,0.01,,,,,,,,,,,,,study,0.018,,,,,dhonukshe,0.011
651,,,,,,,,,genotype,0.01,,,,,,,,,,,,,combined,0.017,,,,,diagram,0.011
652,,,,,,,,,power,0.01,,,,,,,,,,,,,diverse,0.017,,,,,differentiated,0.011
653,,,,,,,,,size,0.01,,,,,,,,,,,,,donnelly,0.017,,,,,difficulty,0.011
654,,,,,,,,,understanding,0.01,,,,,,,,,,,,,evidence,0.017,,,,,disappointment,0.011
655,,,,,,,,,associated,0.009,,,,,,,,,,,,,future,0.017,,,,,discovered,0.011
656,,,,,,,,,common,0.009,,,,,,,,,,,,,heritable,0.017,,,,,disproportionately,0.011
657,,,,,,,,,independent,0.009,,,,,,,,,,,,,hirschhorn,0.017,,,,,distantly,0.011
658,,,,,,,,,locus,0.009,,,,,,,,,,,,,insight,0.017,,,,,distinguishes,0.011
659,,,,,,,,,population,0.009,,,,,,,,,,,,,knowledge,0.017,,,,,dnasei,0.011
660,,,,,,,,,several,0.009,,,,,,,,,,,,,mechanism,0.017,,,,,donnell,0.011
661,,,,,,,,,association,0.008,,,,,,,,,,,,,meitinger,0.017,,,,,dorkhan,0.011
662,,,,,,,,,complex,0.008,,,,,,,,,,,,,soranzo,0.017,,,,,dosage,0.011
663,,,,,,,,,wide,0.008,,,,,,,,,,,,,unrelated,0.017,,,,,doubling,0.011
664,,,,,,,,,,,,,,,,,,,,,,,value,0.017,,,,,duistermaat,0.011
665,,,,,,,,,,,,,,,,,,,,,,,zhang,0.017,,,,,duncan,0.011
666,,,,,,,,,,,,,,,,,,,,,,,affect,0.016,,,,,edkins,0.011
667,,,,,,,,,,,,,,,,,,,,,,,containing,0.016,,,,,eiriksdottir,0.011
668,,,,,,,,,,,,,,,,,,,,,,,descent,0.016,,,,,eklund,0.011
669,,,,,,,,,,,,,,,,,,,,,,,development,0.016,,,,,elosua,0.011
670,,,,,,,,,,,,,,,,,,,,,,,discovery,0.016,,,,,elusive,0.011
671,,,,,,,,,,,,,,,,,,,,,,,follow,0.016,,,,,emilsson,0.011
672,,,,,,,,,,,,,,,,,,,,,,,known,0.016,,,,,employing,0.011
673,,,,,,,,,,,,,,,,,,,,,,,low,0.016,,,,,energy,0.011
674,,,,,,,,,,,,,,,,,,,,,,,proportion,0.016,,,,,enjoys,0.011
675,,,,,,,,,,,,,,,,,,,,,,,total,0.016,,,,,enlarged,0.011
676,,,,,,,,,,,,,,,,,,,,,,,additional,0.015,,,,,entirety,0.011
677,,,,,,,,,,,,,,,,,,,,,,,first,0.015,,,,,etiological,0.011
678,,,,,,,,,,,,,,,,,,,,,,,influence,0.015,,,,,etiology,0.011
679,,,,,,,,,,,,,,,,,,,,,,,likely,0.015,,,,,exacerbated,0.011
680,,,,,,,,,,,,,,,,,,,,,,,often,0.015,,,,,examining,0.011
681,,,,,,,,,,,,,,,,,,,,,,,one,0.015,,,,,exert,0.011
682,,,,,,,,,,,,,,,,,,,,,,,scale,0.015,,,,,exhaustive,0.011
683,,,,,,,,,,,,,,,,,,,,,,,well,0.015,,,,,expense,0.011
684,,,,,,,,,,,,,,,,,,,,,,,candidate,0.014,,,,,explaining,0.011
685,,,,,,,,,,,,,,,,,,,,,,,case,0.014,,,,,explicit,0.011
686,,,,,,,,,,,,,,,,,,,,,,,daly,0.014,,,,,exploration,0.011
687,,,,,,,,,,,,,,,,,,,,,,,factor,0.014,,,,,explored,0.011
688,,,,,,,,,,,,,,,,,,,,,,,report,0.014,,,,,expressed,0.011
689,,,,,,,,,,,,,,,,,,,,,,,two,0.014,,,,,eyler,0.011
690,,,,,,,,,,,,,,,,,,,,,,,within,0.014,,,,,facheris,0.011
691,,,,,,,,,,,,,,,,,,,,,,,find,0.013,,,,,facilitated,0.011
692,,,,,,,,,,,,,,,,,,,,,,,human,0.013,,,,,failure,0.011
693,,,,,,,,,,,,,,,,,,,,,,,power,0.013,,,,,fall,0.011
694,,,,,,,,,,,,,,,,,,,,,,,provide,0.013,,,,,fantom,0.011
695,,,,,,,,,,,,,,,,,,,,,,,variant,0.013,,,,,farh,0.011
696,,,,,,,,,,,,,,,,,,,,,,,complex,0.01,,,,,farooqi,0.011
697,,,,,,,,,,,,,,,,,,,,,,,large,0.01,,,,,fdr,0.011
698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fehrmann,0.011
699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,felix,0.011
700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ferrannini,0.011
701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fibroblast,0.011
702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fifth,0.011
703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,find,0.011
704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,finite,0.011
705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,folkersen,0.011
706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,folsom,0.011
707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ford,0.011
708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forrester,0.011
709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forsen,0.011
710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,friedrich,0.011
711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,friendly,0.011
712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fully,0.011
713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fva,0.011
714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gaget,0.011
715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gansevoort,0.011
716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gazal,0.011
717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geller,0.011
718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,genetically,0.011
719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,genovese,0.011
720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gertow,0.011
721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,giant,0.011
722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,giedraitis,0.011
723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gipr,0.011
724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gjesing,0.011
725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,globally,0.011
726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,golay,0.011
727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gomez,0.011
728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gong,0.011
729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gordon,0.011
730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gottesman,0.011
731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,goyette,0.011
732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gprc,0.011
733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grammer,0.011
734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,greenawalt,0.011
735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,groot,0.011
736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,haas,0.011
737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,haessler,0.011
738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,haiman,0.011
739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,haller,0.011
740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hannemann,0.011
741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,harst,0.011
742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hartman,0.011
743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hassinen,0.011
744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,havulinna,0.011
745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hebebrand,0.011
746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heemst,0.011
747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heijer,0.011
748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heinrich,0.011
749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helmer,0.011
750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hemani,0.011
751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hillege,0.011
752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hindorff,0.011
753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hinney,0.011
754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hlatky,0.011
755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hoesel,0.011
756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,houwing,0.011
757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hreidarsson,0.011
758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huikuri,0.011
759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hultman,0.011
760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyaluronic,0.011
761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid,0.011
762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hyovalti,0.011
763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hypersensitivity,0.011
764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hypothalamic,0.011
765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hypothesis,0.011
766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,igl,0.011
767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,immediate,0.011
768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,immunological,0.011
769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,implicates,0.011
770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,included,0.011
771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,incomplete,0.011
772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,increasing,0.011
773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,incretin,0.011
774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indicate,0.011
775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inflated,0.011
776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,integration,0.011
777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,integrative,0.011
778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intercept,0.011
779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,introducing,0.011
780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jansson,0.011
781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jarick,0.011
782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jeff,0.011
783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jockel,0.011
784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,johansen,0.011
785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,john,0.011
786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jolley,0.011
787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jong,0.011
788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jonsson,0.011
789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,0.011
790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jukema,0.011
791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,juliusdottir,0.011
792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,junttila,0.011
793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,justice,0.011
794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kahler,0.011
795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kajantie,0.011
796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kayser,0.011
797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kee,0.011
798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ketkar,0.011
799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khan,0.011
800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kho,0.011
801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kilpelanen,0.011
802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kocher,0.011
803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kolcic,0.011
804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,konig,0.011
805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,korpi,0.011
806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kraja,0.011
807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kratzer,0.011
808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kravic,0.011
809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kristiansson,0.011
810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,krjutskov,0.011
811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,krude,0.011
812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kumar,0.011
813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kvaloy,0.011
814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laan,0.011
815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lack,0.011
816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lagou,0.011
817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laitinen,0.011
818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lamina,0.011
